delivery_date,time_code,opening_price_jpy_kwh,highest_price_jpy_kwh,lowest_price_jpy_kwh,last_price_jpy_kwh,average_price_jpy_kwh,total_volume_kwh,number_of_contracts,source
2026-07-07,38,20.72,21.22,1.1,16.33,18.73,556000,277,JEPX public intraday CSV
2026-07-07,39,19.52,19.9,8.99,16.0,16.78,537300,272,JEPX public intraday CSV
2026-07-07,40,19.06,19.56,6.3,16.01,15.25,619650,308,JEPX public intraday CSV
2026-07-07,41,18.56,19.28,12.93,15.04,15.76,621300,332,JEPX public intraday CSV
2026-07-07,42,15.94,18.81,10.93,16.81,14.91,777750,346,JEPX public intraday CSV
2026-07-07,43,16.84,18.91,10.37,17.24,15.02,811100,344,JEPX public intraday CSV
2026-07-07,44,15.47,16.47,11.28,15.37,13.9,847850,369,JEPX public intraday CSV
2026-07-07,45,15.47,16.37,10.56,15.37,13.52,640300,278,JEPX public intraday CSV
2026-07-07,46,15.25,15.48,9.73,12.13,12.54,664450,282,JEPX public intraday CSV
2026-07-07,47,15.15,15.25,8.0,10.89,12.48,622100,265,JEPX public intraday CSV
2026-07-07,48,14.65,14.92,7.0,13.99,10.08,501300,259,JEPX public intraday CSV
2026-07-08,1,13.0,13.94,7.22,10.05,11.65,305900,134,JEPX public intraday CSV
2026-07-08,2,13.11,14.0,7.17,9.24,12.24,152350,105,JEPX public intraday CSV
2026-07-08,3,13.22,13.43,7.37,10.07,10.93,74750,80,JEPX public intraday CSV
2026-07-08,4,12.93,13.62,7.68,10.0,11.42,98250,98,JEPX public intraday CSV
2026-07-08,5,14.5,14.5,7.71,9.9,11.7,129700,103,JEPX public intraday CSV
2026-07-08,6,8.0,14.0,7.37,9.81,12.13,142100,107,JEPX public intraday CSV
2026-07-08,7,9.97,13.33,7.16,10.07,11.95,320950,134,JEPX public intraday CSV
2026-07-08,8,10.0,13.39,7.19,10.88,11.94,304100,131,JEPX public intraday CSV
2026-07-08,9,13.89,13.99,7.22,13.99,12.26,317200,134,JEPX public intraday CSV
2026-07-08,10,13.96,13.96,7.28,10.79,11.99,296350,105,JEPX public intraday CSV
2026-07-08,11,13.89,13.98,5.37,13.98,11.65,364800,152,JEPX public intraday CSV
2026-07-08,12,14.0,14.0,5.8,12.61,10.74,251750,143,JEPX public intraday CSV
2026-07-08,13,10.14,11.74,0.01,10.24,10.1,199200,126,JEPX public intraday CSV
2026-07-08,14,10.85,11.35,0.01,9.91,9.74,139650,121,JEPX public intraday CSV
2026-07-08,15,10.85,11.25,8.0,10.29,10.14,108750,94,JEPX public intraday CSV
2026-07-08,16,9.97,11.22,8.0,9.97,9.96,124150,112,JEPX public intraday CSV
2026-07-08,17,10.0,13.48,8.0,13.48,10.63,144850,115,JEPX public intraday CSV
2026-07-08,18,10.08,14.28,8.0,13.05,11.13,239050,142,JEPX public intraday CSV
2026-07-08,19,9.8,13.69,6.74,10.89,10.94,278400,165,JEPX public intraday CSV
2026-07-08,20,9.95,13.19,6.33,9.62,10.7,296600,174,JEPX public intraday CSV
2026-07-08,21,9.54,13.03,6.26,10.0,10.83,319900,184,JEPX public intraday CSV
2026-07-08,22,8.84,13.26,6.23,11.62,11.04,236100,198,JEPX public intraday CSV
2026-07-08,23,8.84,13.23,7.13,11.03,10.88,218150,168,JEPX public intraday CSV
2026-07-08,24,9.34,13.69,7.01,10.81,10.7,222200,219,JEPX public intraday CSV
2026-07-08,25,0.01,18.0,0.01,13.09,8.85,412400,290,JEPX public intraday CSV
2026-07-08,26,0.01,15.05,0.01,9.87,10.85,319450,242,JEPX public intraday CSV
2026-07-08,27,0.2,19.54,0.01,19.54,10.34,392300,213,JEPX public intraday CSV
2026-07-08,28,0.2,18.23,0.01,17.01,10.14,623200,257,JEPX public intraday CSV
2026-07-08,29,0.2,19.0,0.01,11.63,12.67,620750,322,JEPX public intraday CSV
2026-07-08,30,0.2,19.99,0.11,1.0,13.95,791600,364,JEPX public intraday CSV
2026-07-08,31,0.2,19.99,0.01,11.2,14.18,752650,364,JEPX public intraday CSV
2026-07-08,32,15.33,17.21,0.2,15.9,13.61,423550,310,JEPX public intraday CSV
2026-07-08,33,14.92,18.09,1.1,16.05,14.2,597300,327,JEPX public intraday CSV
2026-07-08,34,15.69,19.68,5.0,19.68,16.23,479550,264,JEPX public intraday CSV
2026-07-08,35,15.63,18.0,7.01,15.64,16.02,478800,299,JEPX public intraday CSV
